Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Reporting Type]
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2000","0.87","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2001","0.87","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2002","0.85","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2003","0.79","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2004","0.82","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2005","0.91","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2006","0.88","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2007","0.92","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2008","1.10","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2009","1.16","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2010","1.13","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2011","1.00","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2012","1.03","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2013","0.99","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2014","0.97","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2015","0.93","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","746","Northern Africa (exc. Sudan)","2016","0.91","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2000","5.65","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Including South Sudan. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2001","5.21","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Including South Sudan. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2002","5.09","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Including South Sudan. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2003","5.07","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Including South Sudan. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2004","5.26","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. Including South Sudan. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2005","5.68","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2006","6.25","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2007","6.55","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2008","7.06","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2009","7.43","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2010","7.37","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2011","7.37","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Including South Sudan. ","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2012","7.49","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2013","7.41","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2014","8.10","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2015","7.98","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","747","Northern Africa and Western Asia","2016","7.54","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2000","21.46","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2001","20.87","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2002","20.82","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2003","19.57","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2004","20.05","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","Estimate based on BPM5. ","E","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2005","19.72","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2006","19.52","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2007","19.27","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2008","19.47","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2009","19.15","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2010","20.79","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2011","21.30","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2012","22.42","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2013","22.43","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2014","23.65","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2015","24.65","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_IMP_GBSVR","Developing countries’ and least developed countries’ share of global services imports (%)","753","Eastern and South-Eastern Asia","2016","25.03","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","54","Melanesia","2009","0.05","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","54","Melanesia","2010","0.05","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
"17","17.11","17.11.1","TX_EXP_GBMRCH","Developing countries’ and least developed countries’ share of global merchandise exports (%)","54","Melanesia","2011","0.06","","UNCTADstat (available at http://unctadstat.unctad.org/EN/). Data compiled by UNCTAD and WTO.","","CA","PERCENT","G"
